AccountID,CompanyName,CompanyRevenue,EmployeeHeadCount,CompanyIndustry,CompanySpecialties,CompanyType,Country,City,Timezone
5120,Methodist Le Bonheur Healthcare,2000,13000,Hospitals and Health Care,"Cardiology, Neuroscience, Transplants, Maternity, Nursing, Cancer Care, Behavioral Health, Diabetes & Endocrinology, Hospice Care, Imaging & Diagnostic Services, Faith & Health, Orthopedics, Vascular & Endovascular Surgery, Women’s Health, Primary Care",Nonprofit,United States,Memphis,EST
5130,MetricStream,300,1900,Software Development,"GRC, Corporate Governance, Enterprise Risk Management, Internal Audits, Quality Management, Supply Chain Governance, Third-party Management, Vendor/3rd party Risk Management, Compliance Management, IT GRC, SOX Compliance, Policy and Document Management, Case/Incident Management, Risk Management, Audit Management, GDPR, Survey Management",Privately Held,United States,San Jose,EST
5140,Microtel Inn & Suites by Wyndham,500,2000,Hospitality,,Public Company,United States,Parisppany,EST
5150,MillerCoors,7500,6100,Food and Beverage Services,"Beer, Adult Beverage, Consumer Goods",Public Company,United States,Chicago,EST
5160,Milliken & Company,3000,7200,Industrial Machinery Manufacturing,"Specialty Chemicals, Performance Solutions™ by Milliken, Floor Covering, Manufacturing, Textiles, Healthcare",Privately Held,United States,Spartanburg,EST
5170,Minneapolis Public Schools,1400,6400,Education Administration Programs,,Educational Institution,United States,Minneapolis,EST
5180,Mintz,500,1200,Law Practice,"Antitrust & Federal, Bankruptcy, Communications, Consumer Products, Corporate & Securities, Energy & Clean Tech, Environmental, Government, Health, Immigration, IP, International, Litigation, Private Client, Public Finance, Real Estate, Tax, Employment",Privately Held,United States,Boston,EST
5190,"Mission Technologies, a division of HII",1500,3200,Defense and Space Manufacturing,,Public Company,United States,Mclean,EST
5200,Missouri Baptist Medical Center,500,3000,Hospitals and Health Care,"Cardiac, Oncology, Gastrointestinal, Orthopedic, Neurology & Spine, Women's Health",Nonprofit,United States,St. Louis,EST
5210,Mobile Mini Solutions,1500,2000,Packaging and Containers Manufacturing,"Lease Portable Storage Containers, Secure On-site Storage, Secure Storage, Storage Containers, Specialty Containment",Public Company,United States,Phoenix,EST
5220,Modine Manufacturing Company,2200,5300,Manufacturing,,Public Company,United States,Racine,EST
5230,Moen Incorporated,1200,2300,Wholesale Building Materials,Building / Remodel Manufacturing,Public Company,United States,North Olmsted,EST
5240,Molson Coors Beverage Company,10700,17000,Food and Beverage Services,"Beer, Marketing, Sales, Supply Chain",Public Company,United States,Chicago,EST
5250,Monster Energy,4200,3100,Food & Beverages,,Public Company,United States,Corona,EST
5260,Morgan State University,200,800,Higher Education,"Education, Research, Public Service, Community Service",Educational Institution,United States,Baltimore,EST
5270,Murphy Oil Corporation,2100,1200,Oil & Energy,"Oil and Natural Gas Production, Oil and Natural Gas Exploration",Public Company,United States,Houston,EST
5280,Music Tribe,500,2900,Musicians,"Loudspeakers, Amplifiers, Mixers, DJ products, Microphones, Headphones, Wireless systems, Musical instruments, MIDI Controllers",Privately Held,Malaysia,Kuala Lumpur,Asia/Kuala_Lumpur
5290,NAFFCO ELECTROMECHANICAL CO. LLC,800,4000,Industrial Machinery Manufacturing," producer and supplier of life safety solutions, Firefighting, Fire Alarm, BMS, ELV",Public Company,United Arab Emirates,Abu Dhabi,GST
5300,NAFFCO GROUP,500,3200,Public Safety,"Manufacturing, Design, Supply, Installation and Commissioning of NFPA Standard, UL Listed / FM Approved / LPCB Approved / Kite Marked Fire Protection and Detection Equipments including Fire Pump Sets, Fire Trucks, Ambulances and Rescue Vehicles, firetrucks, firefightingproducts, firepumps, firefightingequipments, firedoors, BMS, ELV, safetyequipments, firefightingvehicles, fireexhinguishers, sprinklers, smokedetectors, security",Privately Held,United Arab Emirates,Dubai,GST
5310,NCH Corporation,6000,8500,Chemicals,"Production Chemicals/Manufacturing, Commercial Products, Industrial Distribution, Industrial Maintenance, Cleaning and Speciality Supplies, Water Treatment & Remediation, Consumer Packaged Goods- Plumbing",Privately Held,United States,Irving,EST
5320,NEOM,500,1500,Government Administration,,Privately Held,Saudi Arabia,Neom,AST
5330,NEORIS,1200,2000,Information Technology & Services,"Digital Transformation, Business Consulting, IT Consulting, SAP Services, UX / UI, Mobility, Innovation, Cloud Computing, Supply Chain Management, SaaS, Manufacturing Transformation, BPM, Customer Relationship Management, Business Intelligence, Change Management, ERP Implementation, Outsourcing",Privately Held,United States,Miami,EST
5340,NPL Construction Co.,900,5100,Construction,,Privately Held,United States,Phoenix,EST
5350,NW Natural,800,1200,Utilities,,Public Company,United States,Portland,EST
5360,National Bank of Fujairah,400,1000,Banking,"Corporate & institutional banking, Corporate advisory/loan syndication, Commercial banking, Trade services, Treasury services, Specialisation in the precious metals, energy and marine sectors",Public Company,United Arab Emirates,Dubai,GST
5370,National Foods Limited,500,3000,Food and Beverage Manufacturing,"Spices, Pickles, Jams, Jellys, Rice, Desserts, Recipes, Instant Drinks etc",Public Company,Pakistan,Karachi,Asia/Karachi
5380,National Geographic,1000,3000,Publishing,"Publishing, Television, Media, Digital, Research, Exploration",Public Company,United States,Washington,EST
5390,National Renewable Energy Laboratory,1000,1500,Research Services,"Renewable Energy, Energy Efficiency, Research and Development, Basic Science, Solar, Photovoltaics, Wind, Biofuels, Energy Systems Integration",Nonprofit,United States,Golden,EST
5400,National Vision Inc.,2000,12000,Retail,"Primary Eye-care, Eye Exams, Eyeglasses, Contact Lenses, Sunglasses, Optometry, Optical",Public Company,United States,Duluth,EST
5410,Nebraska Public Power District,1200,2500,Utilities,"Public Power District, Electricity, Electric Utility, Publicly Owned, Electrical System, Economic Development, Environmental, Energy Education, Energy Facilities",Public Company,United States,Columbus,CST
5420,Neovia Logistics,1200,10000,Transportation/Trucking/Railroad,"Global Logistics, Supply Chain Strategy and Design, Inventory Management, Warehouse Management",Privately Held,United States,Irving,EST
5430,NetJets,2200,1300,Aviation and Aerospace Component Manufacturing,"Private Aviation, Fractional Aircraft Ownership, Private Jet Leases, Jet Cards",Privately Held,United States,Columbus,EST
5440,New Era Cap,700,1200,Retail Apparel and Fashion,"Lifestyle, Headwear, Apparel, Merchandising, Retail, Innovation, Brand, Fashion, Sports Licensing, Sport, Product Development",Privately Held,United States,Buffalo,EST
5450,New Horizons Computer Learning Centers,300,1800,IT Services and IT Consulting,"Project Management, Onsite Training, On Demand Learning, HR Management Training, IT Training, Technical Training, Microsoft, Cisco, Cybersecurity, CompTIA, Adobe, Certification, VMware, Remote Learning, Virtual Learning, Classroom Learning, VILT, IT Service Management, Cloud Computing, AXELOS, Leadership Development, Networking, Applications, SharePoint, Windows Server, ITIL, AWS, Red Hat, Business Analysis, Career Development, Enterprise Learning Solutions",Privately Held,United States,New Braunfels,EST
5460,New York Power Authority,2300,2300,Utilities,"Bulk Electricity Generation and Transmission, Energy Efficiency, New Energy Technologies, Electric Transportation, Sustainability, Economic Development, Utility",Government Agency,United States,White Plains,EST
5470,Newmont Corporation,9700,16500,Mining,,Public Company,United States,Denver,EST
5480,"Newport News Shipbuilding, A Division of HII",4800,25000,Defense and Space Manufacturing,"U.S. Navy Aircraft Ford-class Aircraft Carriers, U.S. Navy Virginia-class Submarines, U.S. Navy Refueling and Complex Overhaul (RCOH), Submarine Fleet Services",Public Company,United States,Newport News,EST
5490,NexTier Completion Solutions,1500,4000,Oil and Gas,"Hydraulic Fracturing, Wireline, Pumpdown, Coiled Tubing, Cementing, Rig Services, Fluids Management",Public Company,United States,Houston,EST
5500,"NextEra Energy, Inc.",17000,14000,Utilities,"Renewable Energy, Clean Energy, Fortune's list of World's Most Admired Companies 2019, Forbes America's Best Employers 2018, Ethisphere Institute's World's Most Ethical Company 2019",Public Company,United States,Juno Beach,EST
5510,Nexteer Automotive,3500,13000,Motor Vehicle Manufacturing,"Electric Power Steering, Hydraulic Power Steering, Vehicle Integration, Columns & I-Shaft, Advanced Driving Enabling Technology, Software, Driveline, Electrification, Shared Mobility, Connectivity, ADAS, Automated Driving, Vehicle Health Management",Public Company,United States,Auburn Hills,EST
5520,Nielsen Media Research,3100,4100,Market Research,,Public Company,United States,New York,EST
5530,Norfolk Southern,9800,24000,Truck Transportation,"Transportation, Freight Rail, Logistics, Intermodal",Public Company,United States,Atlanta,EST
5540,Norfolk Southern Railroad,11500,24000,Truck Transportation,,Public Company,United States,Atlanta,EST
5550,"North American Lighting, Inc.",1200,6000,Motor Vehicle Manufacturing,Exterior Automotive Lighting,Privately Held,United States,Paris,EST
5560,Northeast Georgia Health System,1800,8000,Hospital & Health Care,,Nonprofit,United States,Gainesville,EST
5570,Novolex,2300,6800,Packaging & Containers,"plastic bags, packaging, plastics, PPE, sustainability, innovation, manufacturing, food packaging, paper bags",Privately Held,United States,Hartsville,EST
5580,Nucor Corporation,25000,26000,Manufacturing,"Carbon Steel, Cold Finished Steel, Steel Buildings, Structual Products, Steel Joists and Girders, Steel Deck, Steel Fasteners, Direct Reduced Iron, Sheet Steel, Scrap and Alloys, Automotive Steel, High Carbon and Alloy Steel, Galvanized Steel",Public Company,United States,Charlotte,EST
5590,"Nypro, A Jabil Company",2300,10000,Medical Equipment Manufacturing,,Public Company,United States,St. Petersburg,EST
5600,OGE Energy Corp.,4200,2300,Utilities,"Electrical Power Generation, Electrical Power Delivery to Residential and Commercial Consumers, Smart Grid Sustainability, Wind Generation",Public Company,United States,Oklahoma City,EST
5610,OK Foods Inc.,1500,4000,Food and Beverage Manufacturing,,Public Company,United States,Fort Smith,EST
5620,Oak Ridge National Laboratory,3200,4900,Research Services,"computing, biosciences, reactors, science, nuclear energy, neutron science, chemistry, climate, mathematics, fusion, astrophysics, clean energy, high performance computing, 3D printing, additive manufacturing, advanced manufacturing, software, nanoscience, mass spectrometry, climatechange, materials, nuclear science, artificial intelligence",Government Agency,United States,Oak Ridge,EST
5630,Oakley,1200,3500,Apparel & Fashion,"sunglasses, goggles, innovation, apparel, watches, footwear, design, eyewear, marketing, engineering",Public Company,United States,Foothill Ranch,EST
5640,Oldcastle BuildingEnvelope,1500,6300,Building Materials,"Curtain Wall, Window Wall, Architectural Windows, Entrance Doors, Storefronts, Skylights, Architectural Glass, architectural hardware, Showers, Custom-Engineering, Hurricane resistance, Sun controls, Blast Mitigation, impact resistance, Security glazing, retrofit, adaptive reuse",Privately Held,United States,Dallas,EST
5650,Olympus Corporation of the Americas,3200,5000,Medical Equipment Manufacturing,,Public Company,United States,Center Valley,EST
5660,OneSubsea,3200,4500,Oil and Gas,"Integrated Solutions, Production Systems, Processing Systems, Control Systems, Swivel and Marine Systems, Subsea Services",Public Company,United States,Houston,EST
5670,Orbia,7900,22000,Utilities,,Public Company,United States,Boston,EST
5680,Orion Innovation,300,1400,IT Services and IT Consulting,"Data Analytics & Business Intelligence, Cloud Computing, Data Management and Data Mining, DevOps, ERP, Telecom, Systems Integration, Enterprise Applications Development, SharePoint, LifeSciences, Automotive, Financial Services, Digital Transformation, Digital Product Development, Sports, Professional Services, Media, Entertainment, Education, Experience Design",Privately Held,United States,Edison,EST
5690,"Ormat Technologies, Inc.",700,1300,Industrial Machinery Manufacturing,"Geothermal Power Plants, Remote Power Units, Recovered Energy Power Plants, ENERGY MANAGEMENT & STORAGE, Renewable Energy",Public Company,United States,Reno,EST
5700,Outbrain,320,800,Software Development,"Open Web, Digital Advertising, Engagement, AI, Branding",Public Company,United States,New York,EST
5710,Oxford Global Resources,800,2000,IT Services and IT Consulting,"Project Engagement, Subject Matter Expertise, Full Project Delivery, Consulting Services, Program and Project Management, IT Strategy Consulting, IT Staffing, Organizational Change Management, Staff Augmentation, Workforce Solutions, Technology, IT Services, Transformation, Consulting, Life Sciences, Healthcare, Engineering, Compliance, Ecommerce, Recruiting, Quality Assurance, Automation",Public Company,United States,Beverly,EST
5720,PACCAR,23000,27000,Motor Vehicle Manufacturing,"Kenworth Truck Company, Peterbilt Motors Company, DAF Trucks, Information Technology Division, PACCAR Engine Company, PACCAR Mexico, Dynacraft, PACCAR of Canada Ste-Therese, PACCAR Winch, Leyland Trucks, PACCAR Financial Services, PACCAR Technical Center, PACCAR Parts, PACCAR Leasing",Public Company,United States,Bellevue,EST
5730,PROS,700,1400,Software Development,"Big Data Software Applications, Sales Effectiveness, Pricing Effectiveness, Revenue Management, CPQ, AI, Digital Transformation",Public Company,France,Houston,CET
5740,PSEG,9200,13000,Utilities,,Public Company,United States,Newark,EST
5750,PTCL,2200,18000,Telecommunications,,Public Company,Pakistan,Islamabad,PKT
5760,PURE Insurance,1200,500,Insurance,High Value Personal Lines Property & Casualty Insurance,Privately Held,United States,White Plains,EST
5770,PacifiCorp,6000,5500,Utilities,"Renewables, Energy, Utilities, Transmission, Finance, Power Delivery, Power Generation, Electricity Provider",Privately Held,United States,Portland,EST
5780,Pakistan Petroleum Limited,1010,2600,Oil & Energy,Exploration & Production of Oil & Gas,Public Company,Pakistan,Karachi,PKT
5790,Papa Murphy's International,800,3900,Restaurants,"Franchisor of Take 'n'​ Bake pizza, Fresh pizza, Customizable pizza",Public Company,United States,Vancouver,PST
5800,Paramount,11000,10700,Entertainment Providers,,Public Company,United States,New York,EST
5810,Paramount Pictures,3000,4200,Entertainment Providers,,Public Company,United States,Los Angeles,EST
5820,Peabody Energy,4400,7500,Mining,Energy and Mining,Public Company,United States,St. Louis,EST
5830,PeaceHealth,3200,16000,Hospitals and Health Care,"Surgery: General, Cancer, Gastrointestinal, Bariatric, Robotic, Orthopedic, Endovascular, and Cardiovascular, Cardiology, Oncology, Imaging, Rehab, Gamma Knife, Cyberknife, Mother/Baby, NICU, Pediatrics, Neurosurgery, Primary Stroke Center, Hyperbaric Chambers, Behavioral Health, Acute Care, Ambulatory Care, Gastroenterology, Pediatrics, Dermatology, Psychiatry, Internal Medicine",Nonprofit,United States,Vancouver,EST
5840,Pep Boys,6000,22000,Motor Vehicle Manufacturing,,Privately Held,United States,Bala-Cynwyd,EST
5850,Perficient,500,3000,IT Services and IT Consulting,"Big Data and Analytics, CPM, Cloud, DevOps, Commerce, Enterprise Data and BI, Content Management, Enterprise Resource Planning, Digital Marketing, Integration and APIs, Experience Design, Multi-Shoring, Mobile, Portals, Social, Business Process Management",Public Company,United States,"St Louis, Mo 63141",EST
5860,PharMerica,1500,6200,Pharmaceutical Manufacturing,"Behavioral Health Pharmacy Services, Senior Living Pharmacy Services, I/DD Pharmacy Services, Long-Term Care Pharmacy Services, Hospice Pharmacy Services, Skilled Nursing Pharmacy Services",Privately Held,United States,Louisville,EST
5870,Phibro Animal Health,800,1400,Pharmaceutical Manufacturing,"Antimicrobials, Microbials, Animal Health, Ethanol Performance Products, Mineral Nutrition, Plant Health, Probiotics, Animal Nutrition, Feed Additives, Vaccine Adjuvants, Vaccines, Poultry, Swine, Aqua, Beef Cattle, Companion Animals, Dairy Cattle, Specialty Chemicals, Feed Premixes, Autogenous Vaccines",Public Company,United States,Teaneck,EST
5880,Pierce Manufacturing,500,200,Motor Vehicle Manufacturing,Fire and Emergency,Public Company,United States,Appleton,EST
5890,Plantronics,850,3200,Telecommunications,"Headsets for the Home and Office, Unified Communications Solutions, Bluetooth Devices, Enterprise Solutions, Gaming Headsets, Digital Enhanced Cordless Telecommunications (DECT), PC Audio Devices, Contact Center Solutions, Small Business Communications",Public Company,United States,Santa Cruz,EST
5900,Playa Hotels & Resorts,800,2200,Hospitality,,Public Company,United States,Fairfax,EST
5910,Poly,1200,5000,Telecommunications,"unified communications, videoconferencing, telephony, headsets, soundscaping, open offices",Public Company,United States,Santa Cruz,EST
5920,Popular,900,8000,Banking,"Banking, Auto Financing, Mortgage, Insurance, Investment",Public Company,United States,San Juan,EST
5930,Price Chopper Supermarkets-Market 32,3500,15000,Retail Groceries,"Retail Grocery, Best in Fresh",Privately Held,United States,Schenectady,EST
5940,Prohealth-care,900,4000,Hospitals and Health Care,,Non Profit,United States,Waukesha,CST
5950,PubMatic,180,800,Internet,"Real-Time Bidding, online advertising, Yield Optimization, Ad Revenue, Sell Side Platform, marketing automation software, mobile advertising, video advertising, in-app advertising, inventory quality",Public Company,United States,Redwood City,EST
5960,Puget Sound Energy,3200,3100,Utilities,"Natural gas and electric services, Energy efficiency solutions for homes and businesses",Privately Held,United States,Bellevue,EST
5970,PureHealth,700,3200,Hospital & Health Care,"Innovative Healthcare Solutions, Hospital Operations, Laboratory Operations, Intelligent Reference Laboratories, Medical Devices, Healthtech",Privately Held,United Arab Emirates,Abu Dhabi,GST
5980,QAFCO (Qatar Fertiliser Company),1800,2000,Chemicals,"Fertilizer, Ammonia, Urea, Urea Formaldehyde, Melamine, Chemicals",Public Company,Qatar,Mesaieed,AST
5990,QAPCO - Qatar Petrochemical Company,2400,1800,Plastics Manufacturing,The main products of the company are Ethylene and LDPE. Solid sulphur is generated as a by-product in the process.,Partnership,Qatar,Doha,Asia/Qatar
6000,Qatar Chemical Company,2200,750,Chemicals,"Petrochemicals, High Density Polyethylene, Polyethylene, 1-Hexene, Normal Alpha-Olefins",Partnership,Qatar,Doha,Asia/Qatar
6010,Qiddiya | القدية,400,1500,Entertainment,"Entertainment, Racing, Hospitality, Retail, Theme Park, Nature , Motorsports, Hotel, Culture, Sports, Wellness, Food and Beverage, Education, Job Training",Privately Held,Saudi Arabia,"Al Nakheel, Riyadh",AST
6020,"Qorvo, Inc.",3000,8000,Semiconductor Manufacturing,"RF Front Ends, Premium Filters, Power Amplifiers, Switch Products, Foundry, Antenna Control Solutions, Gallium Nitride (GaN), Systems on a Chip (SOCs), Power Management ICs, Antenna Switch Modules, Optical, Radar, Low Power Wireless Products",Public Company,United States,Greensboro,EST
6030,Qualfon,400,10000,Outsourcing and Offshoring Consulting,"Call Centers and Contact Centers, Technical Support, Business Process Outsourcing (BPO), Social Media Support, Back-Office Processing, Claims Management, Customer Service, Escalations, Retention, Sales, Up-Selling/Cross-Selling, Proactive Online Chat Services, print, Fulfillment , warehouse, data analytics, marketing services , Direct Mail , Creative Services ",Privately Held,United States,Highland Park,EST
6040,QuikTrip,9200,31000,Retail,,Privately Held,United States,Tulsa,EST
6050,"RXO, Inc.",2900,15000,Truck Transportation,,Public Company,United States,Charlotte,EST
6060,Rack Room Shoes,800,1500,Retail,,Privately Held,United States,Charlotte,EST
6070,Rackspace Technology,2500,6600,Information Technology & Services,"IT as a Service, Multi-Cloud, Managed Hosting, Managed AWS/Azure/Google Cloud Platform/OpenStack/Alibaba, Managed Private Cloud for VMware/Microsoft/OpenStack, Managed Security, Compliance Solutions, Database Administration, Enterprise Application Management, Managed Oracle and SAP, Managed Magento/Hybris/Sitecore/Oracle ATG/Adobe Experience Manager, Professional Services, Artificial Intelligence",Public Company,United States,San Antonio,EST
6080,Radisys Corporation,200,600,Telecommunications,"open telecom solutions, 5G, LTE-Advanced, SDN, NFV, Systems Integration, Central Office Re-architected as Datacenter (CORD), Telecom Cloud Solutions, Media Processing and Transcoding, MEC, DevOps, TIP, OCP, RAN, Virtualization, Disaggregation, Digital Experience, Digital Transformation, Broadband, FTTx, Conferencing Solutions, Real-time Communications, Media Server, CPaaS, Digital Engagement , Industry 4.0, Programmable Communications",Public Company,United States,Hillsboro,EST
6090,Raley's,3500,12000,Retail,"Great people who care, Best Fresh Products, Fair and consistent pricing, Products you want and more, Easy shopping experience, E-Commerce, Grocery Delivery, Personalized Shopping, Servant Leadership",Privately Held,United States,West Sacramento,EST
6100,Ramada by Wyndham,500,2200,Hospitality,,Public Company,United States,Parsippany,EST
6110,Razer Inc.,1200,1600,Consumer Electronics,"Gaming Perpherials, Gaming Systems, Software Ecosystems, Internet of things, Android, iOS, Wearable, Audio products, Consumer Electronics, Home Entertainment, Virtual Reality, Mobile, Open Source, x86, WDM",Privately Held,United States,Irvine,EST
6120,Redington Middle East and Africa,2200,4500,IT Services and IT Consulting,"Technology Distribution, Value Distribution, IT Support Services, IT Logistics solutions, Smartphone Distribution, Warehousing, Freight Forwarding",Public Company,United Arab Emirates,Dubai,GST
6130,Rent-A-Center,3200,14000,Retail,"furniture, appliances, electronics, computers, RACares, community involvement, retail, rent-to-own, franchising, promote from within, Service and repairs, Customer Service",Public Company,United States,Plano,EST
6140,Republic National Distributing Company,6800,13000,Beverage Manufacturing,"Spirits and Wine Distribution, Customer Service, Supplier Relationships, Sales Management, Operational Excellence, Employer of Choice",Privately Held,United States,Grand Prairie,EST
6150,ResMed,2800,7400,Medical Device,"Sleep apnea, COPD, Out-of-hospital care, Home medical equipment, durable medical equipment, SaaS, CPAP, remote monitoring, patient engagement, Sleep, Respiratory care, medical devices, health IT, digital health, medical software, portable oxygen, ventilation, interoperability",Public Company,United States,San Diego,EST
6160,Rexel USA,5000,15000,"Appliances, Electrical, and Electronics Manufacturing","Electrical Distribution, Energy Audits, Alternative Energy Solutions and Services, Lighting Retrofits, electrical supplies",Public Company,United States,Dallas,EST
6170,Reynolds American Inc.,11000,5700,Tobacco Manufacturing,Mfg Consumer Tobacco Products,Public Company,United States,Winston-Salem,EST
6180,Ricoh Latin America Inc,1500,3200,IT Services and IT Consulting,,Privately Held,United States,Weston,EST
6190,Rio Salado College,300,900,Higher Education,"Online Certificate and Degree Programs, University Transfer, Military Student Support, Early College Options, Adult Basic Education, Corporate and Government Partnerships, Incarcerated Re-entry, Dual Enrollment, Professional Growth",Educational Institution,United States,Tempe,EST
6200,Robert Bosch Tool Corporation NA,3700,4100,Manufacturing,"Power Tools, Power Tool Accessories, Measuring Tools, Construction Solutions, IoT",Privately Held,United States,Mt. Prospect,EST
6210,Rock-Tenn Company,10000,23000,Packaging and Containers Manufacturing,"Consumer Packaging, Corrugated Packaging, Merchandising Displays, Paperboard, Recycling, Specialty Paperboard",Public Company,United States,Norcross,EST
6220,Rogers Corporation,870,3000,Electrical & Electronic Manufacturing,"High-Frequency Printed Circuit Materials, Advanced Foams for Cushioning and Protective Sealing, Power Electronic Solutions",Public Company,United States,Chandler,EST
6230,S&C Electric Company,820,3000,Electrical & Electronic Manufacturing,"smart grid solutions, renewable energy integration, medium- and high-voltage switching and protection, advanced power quality systems, services for electric power systems, energy storage solutions, smart grid communication systems, distribution automation",Privately Held,United States,Chicago,EST
6240,SAP BusinessObjects,3200,5300,Software Development,"Business Intellingence, Profitability & Cost Management, Business Process Optimisation, In-memory Analytics, Strategy Management, Data Warehousing (Sybase IQ), Real Time Analysis, Information Management (ETL), Data Quality Management",Public Company,United States,Newtown Square,EST
6250,SAP SuccessFactors,1200,3400,Software Development,"Core HR and Payroll, Recruiting Marketing and Recruiting Management, Talent Management, HRIS, Learning Management Software (LMS), Business Social Collaboration, Workforce Planning & Analytics, Succession and Compensation Management",Public Company,United States,South San Francisco,EST
6260,SASREF,4500,1200,Oil & Energy,,Public Company,Saudi Arabia,Jubail,AST
6270,SGS - Saudi Ground Services,500,3000,Airlines and Aviation,"Ground Handling, Ground Services, Airports",Public Company,Saudi Arabia,Jeddah,AST
6280,SIPCHEM,3200,3000,Chemicals,,Privately Held,Saudi Arabia,Jubail Industrial City,AST
6290,SLK Global Solutions,300,1600,IT Services and IT Consulting,,Privately Held,United States,United States,EST
6300,SPIMACO,900,3000,Pharmaceutical Manufacturing,"Antibiotics , NSAIDs , Nausea & vomiting , Hypertension , Antifungals , Diabetes , Asthma, Antiviral, Peptic ulcer disease , Cough & Cold , and recently in hepatitis and oncology and invest in biosimilar products",Public Company,Saudi Arabia,Riyadh,AST
6310,"SPX FLOW, Inc.",1200,6000,Industrial Machinery Manufacturing,"power generation and distribution, mixers, pumps, valves, marine, separators, homogenizers, apv, ultra high temperature systems, heat exchangers, spray dryers, evaporators, hydraulic technologies, high force tools",Privately Held,United States,Charlotte,EST
6320,SS&C Intralinks,800,2200,Financial Services,"Virtual Data Room, Content Management, Syndicated Lending, Cybersecurity, Corporate Development, Mergers & Acquisitions, Deal Management, Transaction Facilitation, Investor Portals, Due Dilligence, Artificial Intelligence, Deal Sourcing, M&A Lifecycle Collaboration, Protected Data Access, Business Intelligence, Corporate Development, Online Data Room, Computer Software, Venture Capital",Public Company,United States,New York,EST
6330,SSP America,1300,15000,Food and Beverage Services,,Privately Held,United States,Ashburn,EST
6340,STERIS,3000,8000,Medical Equipment Manufacturing,"infection prevention, contamination control, surgical technologies, instrument repair, equipment repair services, applied sterilization technologies, endoscopy, sterile processing, operating room equipment, biodecontamination, gamma irradiation, electron beam irradiation, research laboratory equipment, ethylene oxide sterilization, sterility assurance",Public Company,United States,Mentor,EST
6350,SYNCREON,2200,6000,Truck Transportation,"Inbound to Manufacturing , Fulfillment, Reverse and Repair, Transport Management, Export Packing, Warehouse Management Services, Aftermarket Services",Privately Held,United States,Auburn Hills,EST
6360,Sadara Chemical Company,4500,3000,Chemicals,,Public Company,Saudi Arabia,Jubail,AST
6370,Salt River Project,3300,4200,Utilities,"Power Generation, Water Delivery, Customer Service",Privately Held,United States,Tempe,EST
6380,Sammons Financial Group Companies,468,1300,Financial Services,Financial Services,Privately Held,United States,West Des Moines,EST
6390,Samsung Electronics America,30000,14000,Computers and Electronics Manufacturing,"Smart TV, Smartphone, Tablets, Wearable Tech, Blu-ray & Smart Players, HomeTheater & Audio, Digital Camera & Camcorder, Computing, Memory & Storage, Home Appliances, LED Lighting, Security & Monitoring, Consumer Electronics",Public Company,United States,Ridgefield Park,EST
6400,San Francisco Unified School District,900,9600,Education Administration Programs,,Educational Institution,United States,San Francisco,EST
6410,SanMar,3200,4000,Retail Apparel and Fashion,"promotional apparel, wholesale supplier",Privately Held,United States,Issaquah,EST
6420,Sargento,2800,2000,Food and Beverage Manufacturing,"Cheese, Work-Life Balance, Innovation, Community Outreach, Dairy Industry, Marketing, Consumer Products, Food Production",Privately Held,United States,Plymouth,EST
6430,Sargento Foods Inc.,1400,3200,Food and Beverage Manufacturing,"Cheese, Work-Life Balance, Innovation, Community Outreach, Dairy Industry, Marketing, Consumer Products, Food Production",Privately Held,United States,Plymouth,EST
6440,Saudi Aramco Total Refining and Petrochemical Company (SATORP),15500,4500,Oil & Energy,"Global energy, fuel, gas, crude, refining, Petrochemicals",Partnership,Saudi Arabia,Jubail,AST
6450,Saudi Business Machines - SBM,350,1800,Information Technology & Services,"AIX, HPC, zOS, IBM",Privately Held,Saudi Arabia,Jeddah,AST
6460,Saudi Central Bank – SAMA,5000,15000,Financial Services,"Issues national currency, the Saudi Riyal, Acts as a banker to the government, Supervises commercial banks, anages Kingdom’s foreign exchange reserves, Conducts monetary policy for promoting price and exchange rate stability",Government Agency,Saudi Arabia,Riyadh,AST
6470,Saudi Ceramics,800,3000,Building Materials,"Ceramic Tiles, Porcelain Tiles, Sanitary Wares, Water Heaters, Bathtubs, Bathroom Accessories, Red Bricks, Ceramic Road Makers",Public Company,Saudi Arabia,Riyadh,AST
6480,Saudi Company For Hardware - SACO,800,3000,Retail,"Home improvement, Total Solutions, Bed & Bath, Electronics, Home Finishing, Paint & Sundries, Plumbing, Lawn & Garden, Furniture, Toys & Games, Sports Equipment, Mobiles, Technology",Public Company,Saudi Arabia,Riyadh,AST
6490,Saudi Railway Company,350,2000,Transportation/Trucking/Railroad,"Railway Infrastructures, Operations and Maintenance, Passengers Line, Freight Line, Mineral Line",Privately Held,Saudi Arabia,Riyadh,AST
6500,Saudia Cargo,1200,1000,Airlines and Aviation,"Serve the Airfreight industry with a spirit of excellence by continuously enhancing service levels, develop effective logistics solutions to the highest industry standards",Privately Held,Saudi Arabia,Jeddah,AST
6510,Savola Foods Company,9000,1450,Food and Beverage Manufacturing,,Privately Held,Saudi Arabia,Jeddah,AST
6520,Savola Group,4200,14000,Financial Services,"Food, Retail",Public Company,Saudi Arabia,Jeddah,AST
6530,Schindler Elevator Corporation (U.S.),2100,5300,Industrial Machinery Manufacturing,"Elevators, Escalators, Moving Walks, Mobility Services, Transit Management, Urban Mobility, Innovation",Public Company,United States,Morristown,EST
